date,miner,blocks,percent
2020-02-09,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,17,0.002619010938222154
2020-02-09,2MinersPool,37,0.005700200277307041
2020-02-09,BTC.com,76,0.01170851948852257
2020-02-09,BeePool,51,0.007857032814666461
2020-02-09,Ethermine,1397,0.21522107533507934
2020-02-09,F2Pool,683,0.10522261592974888
2020-02-09,Nanopool,544,0.08380835002310892
2020-02-09,SparkPool,2131,0.3283007240794947
2020-02-10,*Outros,1226,0.18598300970873785
2020-02-10,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,269,0.04080703883495146
2020-02-10,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,126,0.01911407766990291
2020-02-10,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,19,0.0028822815533980583
2020-02-10,2MinersPool,44,0.006674757281553398
2020-02-10,BTC.com,81,0.0122876213592233
2020-02-10,BeePool,61,0.009253640776699028
2020-02-10,Ethermine,1382,0.2096480582524272
2020-02-10,F2Pool,737,0.11180218446601942
2020-02-10,Nanopool,571,0.08662014563106796
2020-02-10,SparkPool,2076,0.3149271844660194
2020-02-11,*Outros,1235,0.18901132537496174
